_id,CW_HSCODE,url_for_verify,foreign_id,mark,COUNTRY,UNIT1,UNIT2,QUANTITY1_CURRENT_MONTH,QUANTITY2_CURRENT_MONTH,VALUE_CURRENT_MONTH,QUANTITY1_CUMULATIVE_YEAR_TO_DATE,QUANTITY2_CUMULATIVE_YEAR_TO_DATE,VALUE_CUMULATIVE_YEAR_TO_DATE,idx_start,idx_end,page_start,page_end,idx_total
670d21eb631a82b8a8a31b5b,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,305 MEXICO, ,KG, ,0,0, ,118,570,1,137,1,1,137
670d21eb631a82b8a8a31b5c,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,407 PERU, ,KG, ,0,0, ,100,938,1,137,1,1,137
670d21eb631a82b8a8a31b5d,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,551 S AFRCA, ,KG, ,0,0, ,45,263,1,137,1,1,137
670d21eb631a82b8a8a31b5e,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,601 AUSTRAL, ,KG, ,320,1120, ,3031,13889,1,137,1,1,137
670d21eb631a82b8a8a31b5f,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,(0902.10-900  )TOTAL, ,KG, ,1831,15381, ,7315,61008,1,137,1,1,137
670d21eb631a82b8a8a31b60,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,112 SNGAPOR, ,KG, ,252,1219, ,385,3064,1,137,1,1,137
670d21eb631a82b8a8a31b61,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,135 BAHRAIN, ,KG, ,0,0, ,100,202,1,137,1,1,137
670d21eb631a82b8a8a31b62,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,137 SU ARAB, ,KG, ,50,420, ,125,827,1,137,1,1,137
670d21eb631a82b8a8a31b63,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,153 KAZAKHS, ,KG, ,0,0, ,33,280,1,137,1,1,137
670d21eb631a82b8a8a31b64,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,203 SWEDEN, ,KG, ,0,0, ,31,366,1,137,1,1,137
670d21eb631a82b8a8a31b65,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,205 U KING, ,KG, ,0,0, ,49,764,1,137,1,1,137
670d21eb631a82b8a8a31b66,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,208 BELGIUM, ,KG, ,0,0, ,34,685,1,137,1,1,137
670d21eb631a82b8a8a31b67,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,210 FRANCE, ,KG, ,0,0, ,251,1579,1,137,1,1,137
670d21eb631a82b8a8a31b68,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,213 GERMANY, ,KG, ,0,0, ,464,4888,1,137,1,1,137
670d21eb631a82b8a8a31b69,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,215 SWITZLD, ,KG, ,0,0, ,121,923,1,137,1,1,137
670d21eb631a82b8a8a31b6a,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,220 ITALY, ,KG, ,0,0, ,545,1433,1,137,1,1,137
670d21eb631a82b8a8a31b6b,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,223 POLAND, ,KG, ,196,1310, ,431,3323,1,137,1,1,137
670d21eb631a82b8a8a31b6c,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,231 ROMANIA, ,KG, ,0,0, ,80,253,1,137,1,1,137
670d21eb631a82b8a8a31b6d,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,235 ESTONIA, ,KG, ,0,0, ,2,325,1,137,1,1,137
670d21eb631a82b8a8a31b6e,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,237 LITHUAN, ,KG, ,70,1251, ,174,2321,1,137,1,1,137
670d21eb631a82b8a8a31b6f,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,245 CZECH, ,KG, ,0,0, ,59,691,1,137,1,1,137
670d21eb631a82b8a8a31b70,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,302 CANADA, ,KG, ,40,376, ,60,586,1,137,1,1,137
670d21eb631a82b8a8a31b71,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,304 USA, ,KG, ,1011,9741, ,3929,35873,1,137,1,1,137
670d21eb631a82b8a8a31b72,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,407 PERU, ,KG, ,0,0, ,60,603,1,137,1,1,137
670d21eb631a82b8a8a31b73,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,601 AUSTRAL, ,KG, ,212,1064, ,382,2022,1,137,1,1,137
670d21eb631a82b8a8a31b74,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,(520 SHIMIZU)TOTAL, ,KG, ,50722,272406, ,326350,1888345,1,137,1,1,137
670d21eb631a82b8a8a31b75,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,(0902.10-100  )TOTAL, ,KG, ,19644,116463, ,97680,636433,1,137,1,1,137
670d21eb631a82b8a8a31b76,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,106 TAIWAN, ,KG, ,1200,3243, ,5520,14329,1,137,1,1,137
670d21eb631a82b8a8a31b77,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,108 HG KONG, ,KG, ,0,0, ,40,254,1,137,1,1,137
670d21eb631a82b8a8a31b78,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,112 SNGAPOR, ,KG, ,0,0, ,1540,5076,1,137,1,1,137
670d21eb631a82b8a8a31b79,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,113 MALYSIA, ,KG, ,3370,9998, ,23459,71297,1,137,1,1,137
670d21eb631a82b8a8a31b7a,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,125 SRILANK, ,KG, ,2086,14658, ,2608,18107,1,137,1,1,137
670d21eb631a82b8a8a31b7b,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,204 DENMARK, ,KG, ,0,0, ,139,900,1,137,1,1,137
670d21eb631a82b8a8a31b7c,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,205 U KING, ,KG, ,0,0, ,344,3170,1,137,1,1,137
670d21eb631a82b8a8a31b7d,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,207 NETHLDS, ,KG, ,0,0, ,75,920,1,137,1,1,137
670d21eb631a82b8a8a31b7e,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,210 FRANCE, ,KG, ,880,4730, ,2264,12169,1,137,1,1,137
670d21eb631a82b8a8a31b7f,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,213 GERMANY, ,KG, ,731,11354, ,8298,113669,1,137,1,1,137
670d21eb631a82b8a8a31b80,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,302 CANADA, ,KG, ,0,0, ,660,3816,1,137,1,1,137
670d21eb631a82b8a8a31b81,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,304 USA, ,KG, ,11357,71827, ,51459,383744,1,137,1,1,137
670d21eb631a82b8a8a31b82,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,305 MEXICO, ,KG, ,20,653, ,20,653,1,137,1,1,137
670d21eb631a82b8a8a31b83,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,410 BRAZIL, ,KG, ,0,0, ,900,2588,1,137,1,1,137
670d21eb631a82b8a8a31b84,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,601 AUSTRAL, ,KG, ,0,0, ,354,5741,1,137,1,1,137
670d21eb631a82b8a8a31b85,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,(0902.10-900  )TOTAL, ,KG, ,31078,155943, ,228670,1251912,1,137,1,1,137
670d21eb631a82b8a8a31b86,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,106 TAIWAN, ,KG, ,0,0, ,223,2257,1,137,1,1,137
670d21eb631a82b8a8a31b87,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,108 HG KONG, ,KG, ,0,0, ,2383,7881,1,137,1,1,137
670d21eb631a82b8a8a31b88,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,112 SNGAPOR, ,KG, ,1446,4461, ,9624,28069,1,137,1,1,137
670d21eb631a82b8a8a31b89,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,113 MALYSIA, ,KG, ,0,0, ,6614,18396,1,137,1,1,137
670d21eb631a82b8a8a31b8a,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,137 SU ARAB, ,KG, ,0,0, ,504,5266,1,137,1,1,137
670d21eb631a82b8a8a31b8b,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,147 U ARB E, ,KG, ,0,0, ,1065,11307,1,137,1,1,137
670d21eb631a82b8a8a31b8c,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,205 U KING, ,KG, ,0,0, ,458,803,1,137,1,1,137
670d21eb631a82b8a8a31b8d,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,207 NETHLDS, ,KG, ,810,2651, ,1656,5209,1,137,1,1,137
670d21eb631a82b8a8a31b8e,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,213 GERMANY, ,KG, ,5502,29907, ,16918,84563,1,137,1,1,137
670d21eb631a82b8a8a31b8f,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,302 CANADA, ,KG, ,6168,31414, ,41634,212043,1,137,1,1,137
670d21eb631a82b8a8a31b90,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,304 USA, ,KG, ,17152,87510, ,147411,875799,1,137,1,1,137
670d21eb631a82b8a8a31b91,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,601 AUSTRAL, ,KG, ,0,0, ,180,319,1,137,1,1,137
670d21eb631a82b8a8a31b92,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,(523 OMAEZAKI)TOTAL, ,KG, ,460,609, ,2113,5304,1,137,1,1,137
670d21eb631a82b8a8a31b93,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,(0902.10-900  )TOTAL, ,KG, ,460,609, ,2113,5304,1,137,1,1,137
670d21eb631a82b8a8a31b94,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,110 VIETNAM, ,KG, ,460,609, ,1420,1858,1,137,1,1,137
670d21eb631a82b8a8a31b95,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,213 GERMANY, ,KG, ,0,0, ,693,3446,1,137,1,1,137
670d21eb631a82b8a8a31b96,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,(540 YOKKAICHI)TOTAL, ,KG, ,0,0, ,10636,38596,1,137,1,1,137
670d21eb631a82b8a8a31b97,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,(0902.10-100  )TOTAL, ,KG, ,0,0, ,9744,37237,1,137,1,1,137
670d21eb631a82b8a8a31b98,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,108 HG KONG, ,KG, ,0,0, ,56,250,1,137,1,1,137
670d21eb631a82b8a8a31b99,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,113 MALYSIA, ,KG, ,0,0, ,9688,36987,1,137,1,1,137
670d21eb631a82b8a8a31b9a,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,(0902.10-900  )TOTAL, ,KG, ,0,0, ,892,1359,1,137,1,1,137
670d21eb631a82b8a8a31b9b,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,,,,200",67092f6ee303cd06213c5581,Result of Search,108 HG KONG, ,KG, ,0,0, ,892,1359,1,137,1,1,137
670d21eb631a82b8a8a31b9c,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,(600 MOJI)TOTAL, ,KG, ,70,964, ,466,7164,1,49,1,1,49
670d21eb631a82b8a8a31b9d,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,(0902.10-100  )TOTAL, ,KG, ,70,964, ,338,5206,1,49,1,1,49
670d21eb631a82b8a8a31b9e,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,103 R KOREA, ,KG, ,0,0, ,9,205,1,49,1,1,49
670d21eb631a82b8a8a31b9f,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,205 U KING, ,KG, ,0,0, ,50,889,1,49,1,1,49
670d21eb631a82b8a8a31ba0,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,213 GERMANY, ,KG, ,0,0, ,45,446,1,49,1,1,49
670d21eb631a82b8a8a31ba1,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,215 SWITZLD, ,KG, ,0,0, ,24,342,1,49,1,1,49
670d21eb631a82b8a8a31ba2,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,222 FINLAND, ,KG, ,30,222, ,55,430,1,49,1,1,49
670d21eb631a82b8a8a31ba3,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,245 CZECH, ,KG, ,21,431, ,21,431,1,49,1,1,49
670d21eb631a82b8a8a31ba4,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,304 USA, ,KG, ,19,311, ,134,2463,1,49,1,1,49
670d21eb631a82b8a8a31ba5,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,(0902.10-900  )TOTAL, ,KG, ,0,0, ,128,1958,1,49,1,1,49
670d21eb631a82b8a8a31ba6,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,112 SNGAPOR, ,KG, ,0,0, ,15,300,1,49,1,1,49
670d21eb631a82b8a8a31ba7,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,8,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5582,Result of Search,205 U KING, ,KG, ,0,0, ,5,222,1,49,1,1,49
